PAY_YEAR,DEPARTMENT_NO,DEPARTMENT_TITLE,JOB_CLASS_PGRADE,JOB_TITLE,EMPLOYMENT_TYPE,JOB_STATUS,REGULAR_PAY,OVERTIME_PAY,ALL_OTHER_PAY,TOTAL_PAY,CITY_RETIREMENT_CONTRIBUTIONS,BENEFIT_PAY,GENDER,ETHNICITY,EMPLOYEE_NO
2023,38,FIRE,5125-0,FIREBOAT MATE,FULL_TIME,ACTIVE,37982.2,41128.95,717,79828.15,17794.66,6222.37,MALE,CAUCASIAN,195807
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,30787.66,825.36,0,31613.02,14424.02,5629.05,MALE,BLACK,195808
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,2830.76,0,72.25,2903.01,0,0,FEMALE,CAUCASIAN,195809
2023,12,CITY ATTORNEY,0560-0,CITY ATTORNEY INVESTIGATOR II,FULL_TIME,ACTIVE,27578.47,0,2050,29628.47,8179.77,185.5,MALE,HISPANIC,195810
2023,88,RECREATION AND PARKS,2409-0,SEASONAL POOL MANAGER I,PART_TIME,ACTIVE,5132.94,0,0,5132.94,0,0,MALE,HISPANIC,195811
2023,40,GENERAL SERVICES,3711-5,EQUIPMENT MECHANIC,FULL_TIME,ACTIVE,25177.87,0,722.52,25900.39,7467.76,2550.17,MALE,CAUCASIAN,195812
2023,40,GENERAL SERVICES,9184-0,MANAGEMENT ANALYST,FULL_TIME,ACTIVE,30914.02,1238.69,0,32152.71,9169.1,6579.72,FEMALE,FILIPINO,195813
2023,88,RECREATION AND PARKS,2415-0,SPECIAL PROGRAM ASSISTANT II,PART_TIME,ACTIVE,5119.6,0,100,5219.6,0,2550.17,FEMALE,BLACK,195814
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,28475.79,52.53,357,28885.32,11588.65,6222.37,MALE,CAUCASIAN,195815
2023,32,INFORMATION TECHNOLOGY AGENCY,1461-2,COMMUNICATIONS INFORMATION REPRESENTATIVE II,FULL_TIME,ACTIVE,19939.66,0,0,19939.66,5914.1,5009.48,FEMALE,HISPANIC,195816
2023,16,CITY EMPLOYEES RETIREMENT SYSTEM,1225-0,ACCOUNTING CLERK TRAINEE,FULL_TIME,ACTIVE,14782.4,0,0,14782.4,4384.46,2550.17,FEMALE,HISPANIC,195817
2023,39,OFFICE OF FINANCE,1514-2,TAX AUDITOR II,FULL_TIME,ACTIVE,31500.8,664.01,373.2,32538.01,9343.14,5104.12,FEMALE,ASIAN,195818
2023,70,POLICE,1358-0,ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,13779.19,1186.16,0,14965.35,4086.91,2644.81,FEMALE,HISPANIC,195819
2023,10,CITY ADMINISTRATIVE OFFICER,9184-0,MANAGEMENT ANALYST,FULL_TIME,ACTIVE,9397.34,0,0,9397.34,2787.25,1879.92,FEMALE,ASIAN,195820
2023,43,LOS ANGELES HOUSING,9184-0,MANAGEMENT ANALYST,FULL_TIME,NOT_ACTIVE,22006.58,13.92,4392.65,26413.15,6527.15,4699.8,FEMALE,ASIAN,195821
2023,88,RECREATION AND PARKS,2420-1,OPEN WATER LIFEGUARD I,PART_TIME,ACTIVE,2895.77,0,0,2895.77,0,0,MALE,OTHER,195822
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,14578.32,0,950,15528.32,4433.47,4444.55,FEMALE,HISPANIC,195823
2023,40,GENERAL SERVICES,3446-0,PLUMBER SUPERVISOR,FULL_TIME,ACTIVE,33159.2,0,4170.56,37329.76,9835.02,5503.68,MALE,HISPANIC,195824
2023,4,AIRPORTS,3443-0,PLUMBER,FULL_TIME,ACTIVE,30158.63,4769.99,2056.67,36985.29,8945.05,2272.97,MALE,HISPANIC,195825
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,30485.96,5886.26,0,36372.22,14282.67,4870.81,MALE,HISPANIC,195826
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,3563.5,0,30,3593.5,0,2550.17,MALE,HISPANIC,195827
2023,88,RECREATION AND PARKS,2408-0,SEASONAL POOL MANAGER II,PART_TIME,ACTIVE,9563.62,28.59,4,9596.21,0,2581.67,FEMALE,HISPANIC,195828
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,33609.43,0,2142,35751.43,9033.21,6222.37,MALE,CAUCASIAN,195829
2023,82,PUBLIC WORKS - SANITATION,3771-0,MECHANICAL HELPER,FULL_TIME,ACTIVE,13938.12,184.52,935.36,15058,4134.05,5501.37,MALE,CAUCASIAN,195830
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,35804.18,479.51,3133.06,39416.75,16774.26,3058.48,MALE,HISPANIC,195831
2023,44,LIBRARY,1455-2,SYSTEMS PROGRAMMER II,FULL_TIME,ACTIVE,41288.19,669.2,3848.87,45806.26,12246.08,153.37,MALE,ASIAN,195832
2023,16,CITY EMPLOYEES RETIREMENT SYSTEM,9108-0,BENEFITS ANALYST,FULL_TIME,ACTIVE,32207.66,1555,0,33762.66,9552.79,6485.08,FEMALE,CAUCASIAN,195833
2023,4,AIRPORTS,3156-A,CUSTODIAN - AIRPORTS,FULL_TIME,ACTIVE,15644.41,1336.77,818.4,17799.58,4640.13,6579.72,FEMALE,HISPANIC,195834
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,26563.85,4530.38,2030,33124.23,12445.16,6222.37,MALE,ASIAN,195835
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,NOT_ACTIVE,17466.73,26862.56,95293.36,139622.65,10071.87,2710.73,MALE,CAUCASIAN,195836
2023,44,LIBRARY,1111-0,MESSENGER CLERK,PART_TIME,ACTIVE,6496.4,0,554.54,7050.94,0,2550.17,MALE,BLACK,195837
2023,4,AIRPORTS,3225-2,AIRPORT POLICE OFFICER II,FULL_TIME,NOT_ACTIVE,0,0,29952.71,29952.71,0,13.77,MALE,HISPANIC,195838
2023,32,INFORMATION TECHNOLOGY AGENCY,1428-2,SENIOR COMPUTER OPERATOR II,FULL_TIME,ACTIVE,27084.87,585.37,0,27670.24,8033.37,2644.81,MALE,HISPANIC,195839
2023,78,PUBLIC WORKS - ENGINEERING,7228-0,FIELD ENGINEERING AIDE,FULL_TIME,ACTIVE,22151.59,478.7,257.66,22887.95,6570.16,2644.81,MALE,HISPANIC,195840
2023,66,PERSONNEL,1368-0,SENIOR ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,19981.6,0,647.93,20629.53,5926.54,5596.01,FEMALE,HISPANIC,195841
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,31789.34,3065.61,1330,36184.95,14893.31,6222.37,MALE,HISPANIC,195842
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,38628.27,25867.83,4651.52,69147.62,18097.34,5629.05,MALE,HISPANIC,195843
2023,70,POLICE,3207-0,PROPERTY OFFICER,FULL_TIME,ACTIVE,19497.99,314.68,1299.7,21112.37,5783.1,6579.72,MALE,HISPANIC,195844
2023,40,GENERAL SERVICES,3711-6,EQUIPMENT MECHANIC,FULL_TIME,ACTIVE,19938.33,3613.82,420,23972.15,5913.71,0,MALE,NA,195845
2023,94,TRANSPORTATION,3214-1,TRAFFIC OFFICER I,FULL_TIME,NOT_ACTIVE,6065.18,317.16,563.48,6945.82,1798.93,3773.61,FEMALE,HISPANIC,195846
2023,70,POLICE,2223-2,POLICE DETECTIVE II,FULL_TIME,ACTIVE,39141.5,4256.87,4580.35,47978.72,18337.79,6222.37,MALE,HISPANIC,195847
2023,70,POLICE,2207-2,POLICE SERVICE REPRESENTATIVE II,FULL_TIME,ACTIVE,28066.25,1660.06,999.21,30725.52,8324.45,6485.08,FEMALE,BLACK,195848
2023,4,AIRPORTS,7268-2,AIRPORT SUPERINTENDENT OF OPERATIONS II,FULL_TIME,ACTIVE,29326.53,10308.71,875,40510.24,8698.25,2644.81,MALE,OTHER,195849
2023,88,RECREATION AND PARKS,2469-0,RECREATION COORDINATOR,FULL_TIME,ACTIVE,14326.4,308.28,134.97,14769.65,4249.21,2550.17,FEMALE,HISPANIC,195850
2023,82,PUBLIC WORKS - SANITATION,3112-6,MAINTENANCE LABORER,FULL_TIME,ACTIVE,13636,605.14,445,14686.14,4044.44,2550.17,MALE,HISPANIC,195851
2023,38,FIRE,3563-3,FIRE HELICOPTER PILOT III,FULL_TIME,ACTIVE,46227.32,51096.78,2140.92,99465.02,21657.5,6222.37,MALE,CAUCASIAN,195852
2023,70,POLICE,2209-1,SENIOR POLICE SERVICE REPRESENTATIVE I,FULL_TIME,ACTIVE,35175.14,4844.2,1825,41844.34,10432.95,5009.48,FEMALE,HISPANIC,195853
2023,88,RECREATION AND PARKS,2415-0,SPECIAL PROGRAM ASSISTANT II,PART_TIME,ACTIVE,5271.91,0,100,5371.91,0,0,MALE,OTHER,195854
2023,38,FIRE,2112-1,FIREFIGHTER I,FULL_TIME,NOT_ACTIVE,17817.6,3117.22,306,21240.82,5284.7,2896.44,MALE,BLACK,195855
2023,88,RECREATION AND PARKS,2415-0,SPECIAL PROGRAM ASSISTANT II,PART_TIME,ACTIVE,5119.6,0,100,5219.6,0,2550.17,MALE,HISPANIC,195856
2023,70,POLICE,3212-0,SENIOR DETENTION OFFICER,FULL_TIME,ACTIVE,27193.22,0,515,27708.22,8065.51,6485.08,MALE,HISPANIC,195857
2023,84,PUBLIC WORKS - STREET LIGHTING,7537-0,STREET LIGHTING ENGINEER,FULL_TIME,ACTIVE,39661.6,0,800,40461.6,11763.63,5613.02,MALE,ASIAN,195858
2023,88,RECREATION AND PARKS,2420-2,OPEN WATER LIFEGUARD II,PART_TIME,ACTIVE,8300.25,0,8,8308.25,0,2581.67,MALE,HISPANIC,195859
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,5371.4,0,0,5371.4,0,0,FEMALE,BLACK,195860
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,4526.09,0,450,4976.09,0,2550.17,MALE,HISPANIC,195861
2023,94,TRANSPORTATION,3112-0,MAINTENANCE LABORER,PART_TIME,ACTIVE,7462.88,0,100,7562.88,0,0,MALE,BLACK,195862
2023,88,RECREATION AND PARKS,3141-0,GARDENER CARETAKER,FULL_TIME,ACTIVE,17577.6,0,200,17777.6,5213.52,2644.81,MALE,HISPANIC,195863
2023,88,RECREATION AND PARKS,2418-1,ASSISTANT PARK SERVICES ATTENDANT I,PART_TIME,ACTIVE,4654.82,426,0,5080.82,0,2550.17,MALE,ASIAN,195864
2023,8,BUILDING AND SAFETY,4251-0,BUILDING MECHANICAL INSPECTOR,FULL_TIME,ACTIVE,31484.15,125.9,1221.69,32831.74,9338.2,6579.72,MALE,CAUCASIAN,195865
2023,38,FIRE,1632-0,FIRE SPECIAL INVESTIGATOR,FULL_TIME,ACTIVE,28146.2,0,0,28146.2,8348.16,2550.17,FEMALE,CAUCASIAN,195866
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,37622.97,12080.77,0,49703.74,17626.36,5629.05,FEMALE,HISPANIC,195867
2023,32,INFORMATION TECHNOLOGY AGENCY,3638-0,SENIOR COMMUNICATIONS ELECTRICIAN,FULL_TIME,ACTIVE,33576.54,12121.23,4050.68,49748.45,9958.8,6579.72,MALE,ASIAN,195868
2023,86,PUBLIC WORKS - STREET SERVICES,3771-0,MECHANICAL HELPER,FULL_TIME,ACTIVE,14889.6,0,70,14959.6,4416.26,2550.17,MALE,OTHER,195869
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,33088.54,1905.66,0,34994.2,15501.98,5629.05,MALE,HISPANIC,195870
2023,40,GENERAL SERVICES,9171-1,SENIOR MANAGEMENT ANALYST I,FULL_TIME,ACTIVE,26726.42,0,0,26726.42,7927.06,2644.81,MALE,ASIAN,195871
2023,66,PERSONNEL,1358-0,ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,15367.2,0,0,15367.2,4557.91,2644.81,MALE,ASIAN,195872
2023,44,LIBRARY,6152-2,LIBRARIAN II,PART_TIME,ACTIVE,13746.4,0,175,13921.4,0,90.86,FEMALE,CAUCASIAN,195873
2023,82,PUBLIC WORKS - SANITATION,4110-1,WASTEWATER COLLECTION WORKER I,FULL_TIME,ACTIVE,18897.37,1071.46,469,20437.83,5604.96,2644.81,MALE,BLACK,195874
2023,70,POLICE,2214-C,POLICE OFFICER I,FULL_TIME,ACTIVE,20314.08,0,24,20338.08,7567.31,2712.43,MALE,ASIAN,195875
2023,88,RECREATION AND PARKS,2415-0,SPECIAL PROGRAM ASSISTANT II,PART_TIME,ACTIVE,5119.6,0,108.75,5228.35,0,2526.72,MALE,HISPANIC,195876
2023,82,PUBLIC WORKS - SANITATION,7203-4,STUDENT ENGINEER,PART_TIME,ACTIVE,12071.48,0,0,12071.48,0,0,FEMALE,ASIAN,195877
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,1812.08,0,50,1862.08,0,0,MALE,NA,195878
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,8026.8,1499.4,380,9906.2,3760.56,1608.3,FEMALE,HISPANIC,195879
2023,44,LIBRARY,6153-0,SENIOR LIBRARIAN,FULL_TIME,ACTIVE,30511.2,0,0,30511.2,9049.62,2178.33,MALE,CAUCASIAN,195880
2023,43,LOS ANGELES HOUSING,8516-2,HOUSING INVESTIGATOR II,FULL_TIME,ACTIVE,30914.02,2254.7,700,33868.72,9169.1,6579.72,MALE,HISPANIC,195881
2023,70,POLICE,2223-2,POLICE DETECTIVE II,FULL_TIME,ACTIVE,39141.5,5766.5,2030,46938,18337.79,2640.68,MALE,CAUCASIAN,195882
2023,40,GENERAL SERVICES,3711-5,EQUIPMENT MECHANIC,FULL_TIME,ACTIVE,25177.87,1625.34,633.66,27436.87,7467.76,5613.02,MALE,HISPANIC,195883
2023,88,RECREATION AND PARKS,2415-0,SPECIAL PROGRAM ASSISTANT II,PART_TIME,ACTIVE,5319.99,0,100,5419.99,0,0,FEMALE,OTHER,195884
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,33566.1,1324.69,7455.42,42346.21,13708.19,6222.37,MALE,CAUCASIAN,195885
2023,70,POLICE,2227-2,POLICE SERGEANT II,FULL_TIME,ACTIVE,41325.32,0,2130,43455.32,19360.91,6222.37,MALE,HISPANIC,195886
2023,4,AIRPORTS,7268-2,AIRPORT SUPERINTENDENT OF OPERATIONS II,FULL_TIME,ACTIVE,27797.64,10751.62,899.78,39449.04,8244.78,6579.72,MALE,HISPANIC,195887
2023,46,MAYOR,0148-0,MAYORAL AIDE VIII,FULL_TIME,ACTIVE,53041.58,0,4495.04,57536.62,15732.13,5613.02,MALE,BLACK,195888
2023,78,PUBLIC WORKS - ENGINEERING,1596-0,SYSTEMS ANALYST,FULL_TIME,ACTIVE,21726.4,0,0,21726.4,6444.05,2178.33,MALE,HISPANIC,195889
2023,12,CITY ATTORNEY,0547-0,ASSISTANT CITY ATTORNEY,FULL_TIME,ACTIVE,75362.11,0,6369.56,81731.67,22352.4,6485.08,MALE,ASIAN,195890
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,30532,3848.76,537,34917.76,14304.24,5456.15,MALE,CAUCASIAN,195891
2023,86,PUBLIC WORKS - STREET SERVICES,3351-0,CEMENT FINISHER WORKER,FULL_TIME,ACTIVE,14279.2,3672.59,232,18183.79,4235.21,5104.12,MALE,NA,195892
2023,43,LOS ANGELES HOUSING,1508-0,MANAGEMENT AIDE,FULL_TIME,ACTIVE,21368.8,0,1400,22768.8,6337.99,2644.81,FEMALE,HISPANIC,195893
2023,16,CITY EMPLOYEES RETIREMENT SYSTEM,1223-0,ACCOUNTING CLERK,FULL_TIME,ACTIVE,20510.02,220.66,0,20730.68,6083.27,5501.37,FEMALE,HISPANIC,195894
2023,70,POLICE,2227-1,POLICE SERGEANT I,FULL_TIME,ACTIVE,40662.19,0,4782.34,45444.53,19050.24,6222.37,MALE,HISPANIC,195895
2023,78,PUBLIC WORKS - ENGINEERING,9485-0,SENIOR CIVIL ENGINEER,FULL_TIME,ACTIVE,46637.6,0,5564.24,52201.84,13832.71,6485.08,MALE,ASIAN,195896
2023,43,LOS ANGELES HOUSING,1539-0,MANAGEMENT ASSISTANT,FULL_TIME,ACTIVE,22009.85,0,0,22009.85,6528.12,6579.72,MALE,FILIPINO,195897
2023,82,PUBLIC WORKS - SANITATION,4288-0,ASSISTANT ENVIRONMENTAL COMPLIANCE INSPECTOR,FULL_TIME,ACTIVE,23796.75,3899.98,0.01,27696.74,7058.12,4151.77,MALE,CAUCASIAN,195898
2023,88,RECREATION AND PARKS,3181-0,SECURITY OFFICER,FULL_TIME,ACTIVE,12502.4,0,200,12702.4,3708.21,5947.32,FEMALE,OTHER,195899
2023,42,HARBOR,7246-4,CIVIL ENGINEERING ASSOCIATE IV,FULL_TIME,ACTIVE,41843,0,3601.52,45444.52,12410.63,6579.72,FEMALE,HISPANIC,195900
2023,8,BUILDING AND SAFETY,7244-1,BUILDING CIVIL ENGINEER I,FULL_TIME,ACTIVE,41953.6,0,3206.25,45159.85,12443.44,6579.72,MALE,CAUCASIAN,195901
2023,68,CITY PLANNING,1670-2,GRAPHICS DESIGNER II,FULL_TIME,ACTIVE,18264.78,1988.72,795,21048.5,5417.33,2272.97,FEMALE,ASIAN,195902
2023,88,RECREATION AND PARKS,1358-0,ADMINISTRATIVE CLERK,PART_TIME,ACTIVE,5302.3,0,0,5302.3,0,0,FEMALE,OTHER,195903
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,38629.53,16798.2,6573.04,62000.77,18097.93,3484.46,FEMALE,HISPANIC,195904
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,35804.73,2637.53,7468.24,45910.5,16774.52,6222.37,MALE,HISPANIC,195905
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,34963.79,3746.2,1330,40039.99,16380.54,5629.05,MALE,HISPANIC,195906
2023,70,POLICE,2227-2,POLICE SERGEANT II,FULL_TIME,ACTIVE,42428.65,6608.31,1442,50478.96,19877.82,6222.37,MALE,HISPANIC,195907
2023,70,POLICE,2223-2,POLICE DETECTIVE II,FULL_TIME,ACTIVE,40186.79,18375.28,2030,60592.07,18827.51,6222.37,FEMALE,HISPANIC,195908
2023,70,POLICE,2214-C,POLICE OFFICER I,FULL_TIME,ACTIVE,19850.99,0,0,19850.99,5887.8,2640.68,MALE,HISPANIC,195909
2023,88,RECREATION AND PARKS,2413-0,POOL LIFEGUARD,PART_TIME,ACTIVE,3753.48,0,8.75,3762.23,0,2526.72,MALE,CAUCASIAN,195910
2023,82,PUBLIC WORKS - SANITATION,7874-0,SENIOR ENVIRONMENTAL ENGINEER,FULL_TIME,ACTIVE,44348,0,5202.08,49550.08,13153.62,6485.08,FEMALE,OTHER,195911
2023,88,RECREATION AND PARKS,2415-0,SPECIAL PROGRAM ASSISTANT II,PART_TIME,ACTIVE,5119.6,0,100,5219.6,0,2550.17,MALE,HISPANIC,195912
2023,70,POLICE,3207-0,PROPERTY OFFICER,FULL_TIME,ACTIVE,21689.44,0,515,22204.44,6433.09,6579.72,MALE,BLACK,195913
2023,42,HARBOR,7246-3,CIVIL ENGINEERING ASSOCIATE III,FULL_TIME,ACTIVE,36493.6,0,3141.12,39634.72,10824,5596.01,MALE,ASIAN,195914
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,34075.2,2459.57,1330,37864.77,15964.23,5629.05,MALE,HISPANIC,195915
2023,82,PUBLIC WORKS - SANITATION,4101-0,REFUSE COLLECTION SUPERVISOR,FULL_TIME,ACTIVE,31440.8,1167.07,1750.45,34358.32,9325.34,6579.72,MALE,CAUCASIAN,195916
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,1820.73,0,226.5,2047.23,0,0,MALE,OTHER,195917
2023,4,AIRPORTS,1117-2,EXECUTIVE ADMINISTRATIVE ASSISTANT II,FULL_TIME,NOT_ACTIVE,10370.4,0,0,10370.4,3075.86,2187.48,FEMALE,BLACK,195918
2023,70,POLICE,1116-0,SECRETARY,FULL_TIME,ACTIVE,12376.8,114.96,0,12491.76,3670.96,2916.64,FEMALE,BLACK,195919
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,666.06,0,0,666.06,0,0,MALE,BLACK,195920
2023,44,LIBRARY,1172-1,LIBRARY ASSISTANT I,FULL_TIME,ACTIVE,16582.88,0,0,16582.88,4918.48,2550.17,FEMALE,HISPANIC,195921
2023,86,PUBLIC WORKS - STREET SERVICES,3117-1,TREE SURGEON SUPERVISOR I,FULL_TIME,ACTIVE,32783.9,16177.74,254.36,49216,9723.7,6579.72,MALE,HISPANIC,195922
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,35058.75,10419.03,537,46014.78,16425.02,6222.37,MALE,CAUCASIAN,195923
2023,70,POLICE,3212-0,SENIOR DETENTION OFFICER,FULL_TIME,ACTIVE,29706.63,0,523,30229.63,8810.99,5613.02,FEMALE,HISPANIC,195924
2023,94,TRANSPORTATION,3180-0,CROSSING GUARD,PART_TIME,ACTIVE,3170.13,0,2039.4,5209.53,0,0,FEMALE,BLACK,195925
2023,4,AIRPORTS,3156-A,CUSTODIAN - AIRPORTS,FULL_TIME,ACTIVE,14828.8,944.13,853.33,16626.26,4398.22,6579.72,FEMALE,HISPANIC,195926
2023,38,FIRE,1832-2,WAREHOUSE AND TOOLROOM WORKER II,FULL_TIME,ACTIVE,18396.8,0,70,18466.8,5456.49,6485.08,MALE,HISPANIC,195927
2023,64,PENSION,1203-0,BENEFITS SPECIALIST,FULL_TIME,ACTIVE,24401.95,263.7,0,24665.65,7237.62,2272.97,FEMALE,HISPANIC,195928
2023,88,RECREATION AND PARKS,2420-1,OPEN WATER LIFEGUARD I,PART_TIME,ACTIVE,158.63,0,0,158.63,0,0,MALE,HISPANIC,195929
2023,86,PUBLIC WORKS - STREET SERVICES,4283-0,STREET SERVICES INVESTIGATOR,FULL_TIME,ACTIVE,33192.32,3340.37,3025.02,39557.71,9844.84,2644.81,FEMALE,BLACK,195930
2023,94,TRANSPORTATION,3180-0,CROSSING GUARD,PART_TIME,ACTIVE,4784.67,0,2583.24,7367.91,0,0,MALE,BLACK,195931
2023,68,CITY PLANNING,1539-0,MANAGEMENT ASSISTANT,FULL_TIME,ACTIVE,17584.14,0,0,17584.14,5215.46,2550.17,MALE,HISPANIC,195932
2023,86,PUBLIC WORKS - STREET SERVICES,1358-0,ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,9811.2,2130.87,0,11942.07,2910,4374.96,MALE,TWO OR MORE RACES,195933
2023,86,PUBLIC WORKS - STREET SERVICES,1360-0,OFFICE SERVICES ASSISTANT,FULL_TIME,NOT_ACTIVE,1585.6,237.84,0,1823.44,470.29,729.16,MALE,TWO OR MORE RACES,195934
2023,86,PUBLIC WORKS - STREET SERVICES,3525-0,EQUIPMENT OPERATOR,FULL_TIME,ACTIVE,30931.04,11831.4,246.44,43008.88,9174.15,5561.78,MALE,HISPANIC,195935
2023,94,TRANSPORTATION,3180-0,CROSSING GUARD,PART_TIME,ACTIVE,4444.88,0,2266,6710.88,0,2550.17,MALE,HISPANIC,195936
2023,43,LOS ANGELES HOUSING,1223-0,ACCOUNTING CLERK,FULL_TIME,ACTIVE,16518.4,0,0,16518.4,4899.36,4910.43,FEMALE,HISPANIC,195937
2023,40,GENERAL SERVICES,3176-0,CUSTODIAN SUPERVISOR,FULL_TIME,ACTIVE,17123.35,1279.1,200,18602.45,5078.79,5501.37,MALE,BLACK,195938
2023,10,CITY ADMINISTRATIVE OFFICER,1116-0,SECRETARY,FULL_TIME,ACTIVE,23383.48,0,0,23383.48,6935.54,2644.81,FEMALE,FILIPINO,195939
2023,70,POLICE,1152-2,PRINCIPAL CLERK POLICE II,FULL_TIME,ACTIVE,24260.88,0,0,24260.88,7195.78,2550.17,FEMALE,CAUCASIAN,195940
2023,86,PUBLIC WORKS - STREET SERVICES,3117-1,TREE SURGEON SUPERVISOR I,FULL_TIME,ACTIVE,32815.11,24253.82,250,57318.93,9732.96,6579.72,MALE,HISPANIC,195941
2023,8,BUILDING AND SAFETY,4251-0,BUILDING MECHANICAL INSPECTOR,FULL_TIME,ACTIVE,33192.32,4978.88,643.76,38814.96,9844.84,2672.11,MALE,ASIAN,195942
2023,88,RECREATION AND PARKS,2401-0,MUSEUM GUIDE,PART_TIME,ACTIVE,3384.78,0,0,3384.78,0,0,MALE,CAUCASIAN,195943
2023,70,POLICE,3704-5,AUTO BODY BUILDER AND REPAIRER,FULL_TIME,ACTIVE,25177.87,5386.24,420,30984.11,7467.76,2550.17,MALE,HISPANIC,195944
2023,70,POLICE,2214-C,POLICE OFFICER I,FULL_TIME,ACTIVE,20931.72,532.58,0,21464.3,9806.51,5321.05,MALE,HISPANIC,195945
2023,4,AIRPORTS,1223-0,ACCOUNTING CLERK,FULL_TIME,ACTIVE,16518.4,0,0,16518.4,4899.36,6485.08,FEMALE,ASIAN,195946
2023,70,POLICE,2227-2,POLICE SERGEANT II,FULL_TIME,ACTIVE,41325.65,16065.57,3210.8,60602.02,19361.07,6222.37,MALE,CAUCASIAN,195947
2023,12,CITY ATTORNEY,0580-0,LEGAL SECRETARY I,FULL_TIME,ACTIVE,17833.6,0,0,17833.6,5289.45,2644.81,MALE,HISPANIC,195948
2023,70,POLICE,3181-0,SECURITY OFFICER,FULL_TIME,NOT_ACTIVE,16519.6,0,620,17139.6,4899.71,5558.64,MALE,HISPANIC,195949
2023,40,GENERAL SERVICES,3531-6,GARAGE ATTENDANT,FULL_TIME,ACTIVE,13927.4,2977.23,70,16974.63,4130.87,6485.08,MALE,HISPANIC,195950
2023,86,PUBLIC WORKS - STREET SERVICES,3443-0,PLUMBER,FULL_TIME,ACTIVE,28586.4,0,402.29,28988.69,8478.73,5656.42,MALE,HISPANIC,195951
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,4824.05,0,34.1,4858.15,0,0,FEMALE,OTHER,195952
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,5395.45,0,0,5395.45,0,2550.17,FEMALE,HISPANIC,195953
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,37951.2,22095.32,717,60763.52,17780.14,6222.37,MALE,CAUCASIAN,195954
2023,40,GENERAL SERVICES,0865-0,ELECTRICIAN - HIRING HALL,PART_TIME,ACTIVE,8289.9,0,1125.04,9414.94,0,0,MALE,NA,195955
2023,12,CITY ATTORNEY,0596-0,DEPUTY CITY ATTORNEY III,FULL_TIME,ACTIVE,50165.95,0,0,50165.95,14879.22,6579.72,FEMALE,CAUCASIAN,195956
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,36818.24,15779.25,537,53134.49,17249.35,3442.25,MALE,CAUCASIAN,195957
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,33468.79,20762.18,0,54230.97,15680.13,5629.05,MALE,HISPANIC,195958
2023,43,LOS ANGELES HOUSING,1569-3,REHABILITATION CONSTRUCTION SPECIALIST III,FULL_TIME,ACTIVE,44374.56,2158.06,3131.41,49664.03,13161.49,6579.72,MALE,HISPANIC,195959
